3859 -12.913685,9.604413,-6.253364 -0.507206 0.334210 -0.066872
3860 -6.563385,-14.737291,-6.195337 -0.448639 -0.345796 -0.292237
3861 0.999990,-12.891376,-11.463445 -0.103893 -0.371181 -0.677670
3862 -1.309235,-15.713140,-7.075868 -0.211486 -0.593510 -0.454983
3863 -1.237385,-15.393990,-7.756701 -0.209283 -0.549783 -0.487354
3864 -14.613711,9.031951,-1.737711 -0.619568 0.187283 0.041709
3865 -1.141048,-15.899712,-6.677578 -0.200173 -0.633669 -0.437587
3866 -0.193226,-16.681086,-4.520679 -0.112622 -0.891303 -0.299459
3867 -12.115994,12.142608,-1.964959 -0.531301 0.126797 -0.155514
3868 -12.515635,11.846440,-1.065008 -0.541067 0.066437 -0.108874
3869 14.197094,-7.283378,6.640551 0.584186 -0.229106 -0.173423
3870 17.123085,-1.264749,-1.927571 0.447009 0.122288 -0.645222
3871 -5.557915,16.151794,2.513340 -0.603367 -0.289280 -0.230615
3872 17.133522,-1.192755,-1.879856 0.451249 0.124053 -0.642100
3873 17.142670,-1.146143,-1.824520 0.454146 0.124931 -0.639290
3874 15.693523,2.269771,6.861043 0.401024 0.173272 -0.356687
3875 -2.091162,17.122196,-0.715944 -0.330082 -0.459788 -0.429416
3876 -2.096764,17.121761,-0.710014 -0.330171 -0.459835 -0.430286
3877 13.067993,5.006656,10.130809 0.295087 0.213642 -0.180449
3878 -0.634239,15.895162,6.715232 -0.041215 -0.070412 -0.378337
3879 1.490759,15.260348,7.942670 0.090841 0.050279 -0.293503
3880 12.744011,5.900628,10.061028 0.283981 0.238609 -0.165564
3881 12.234943,6.727822,10.172296 0.268365 0.257299 -0.148291
3882 2.089655,15.196605,7.930140 0.120388 0.066698 -0.279244
3883 12.127644,7.049731,10.081996 0.265056 0.266722 -0.143624
3884 9.603832,10.879367,9.366611 0.224808 0.325046 -0.096744
3885 10.939896,8.986476,9.896445 0.237726 0.305258 -0.114242
3886 10.964369,9.522162,9.352696 0.239584 0.328990 -0.107732
3887 9.759586,11.491996,8.425662 0.233620 0.355912 -0.086881
3888 0.976229,15.807374,6.880219 0.082192 -0.026233 -0.355552
3889 9.664944,11.823710,8.067565 0.236978 0.364055 -0.083868
3890 9.444681,12.187736,7.780927 0.240537 0.364992 -0.081427
3891 3.102264,15.050639,7.877311 0.163741 0.096428 -0.252852
3892 5.921478,14.233371,7.782939 0.240563 0.207185 -0.152744
3893 7.089642,13.909064,7.383117 0.258820 0.260978 -0.116399
3894 7.518448,13.807300,7.146260 0.265409 0.283138 -0.104408
3895 5.052532,14.543906,7.820714 0.225774 0.167732 -0.185699
3896 4.168594,14.864417,7.738044 0.205464 0.129370 -0.221133
3897 -16.245152,-2.028736,-5.506785 0.042286 0.149577 -0.601855
3898 -16.257648,-2.458570,-5.291545 0.009146 0.114326 -0.547718
3899 -14.436091,-5.424457,-7.783234 -0.071346 0.041202 -0.419355
3900 -16.774273,-0.493335,-4.087050 -0.003971 0.147644 -0.546089
3901 -15.844782,-3.479262,-5.933902 -0.011975 0.074168 -0.504658
3902 -14.350086,-6.450009,-7.134707 -0.105696 -0.047940 -0.310601
3903 -16.826138,-0.181402,-3.894442 -0.013025 0.150032 -0.537018
3904 -12.252178,-10.915730,-5.411122 -0.705310 -0.209816 0.146815
3905 -15.811088,-3.983381,-5.703370 -0.039129 0.021569 -0.443985
3906 -13.762906,-8.735048,-5.724990 -0.204475 -0.206392 -0.044764
3907 -16.727457,3.098752,-2.974702 -0.053193 0.195640 -0.517052
3908 -16.919676,0.640392,-3.408776 -0.028187 0.159811 -0.525950
3909 -16.904171,1.614690,-3.151059 -0.016025 0.180992 -0.548790
3910 -9.346874,-13.627959,-5.053398 -0.619628 -0.257115 -0.056934
3911 -14.206505,-7.943286,-5.792628 -0.115968 -0.224280 -0.096124
3912 -16.981787,1.309227,-2.863707 -0.003788 0.176948 -0.564301
3913 -4.907277,-14.869487,-7.312014 -0.378426 -0.405553 -0.396827
3914 -16.516201,4.688891,-1.861749 -0.160445 0.176549 -0.417122
3915 -12.951427,9.331271,-6.580510 -0.504224 0.347304 -0.056299
3916 -7.273539,-14.233094,-6.568535 -0.470501 -0.297591 -0.278584
3917 0.906193,-12.908348,-11.452140 -0.107923 -0.371991 -0.675304
3918 0.880930,-12.999510,-11.350663 -0.110919 -0.379926 -0.670552
3919 0.002308,-16.854750,-3.828910 -0.093990 -0.907492 -0.250164
3920 0.115971,-17.012463,-3.052280 -0.087780 -0.882620 -0.204980
3921 1.058521,-12.919450,-11.426579 -0.102292 -0.374257 -0.677327
3922 9.879894,-13.906576,2.789365 0.516698 -0.585821 -0.084844
3923 15.096409,-5.049390,6.727746 0.332881 0.025890 -0.544306
3924 17.124237,-1.253059,-1.924863 0.447660 0.122631 -0.644880
3925 -6.559354,15.786063,2.421778 -0.572235 -0.224602 -0.253155
3926 17.126259,-1.239318,-1.915693 0.448472 0.122964 -0.644277
3927 16.430740,-1.030100,5.247849 0.326746 0.114284 -0.588521
3928 14.775032,3.678260,8.164510 0.369964 0.203803 -0.266702
3929 17.139656,-1.143846,-1.853949 0.454058 0.125359 -0.640261
3930 17.151684,-1.146544,-1.737690 0.454731 0.123874 -0.636273
3931 14.873768,3.343795,8.129426 0.371783 0.193680 -0.275292
3932 -3.168400,16.323704,4.648868 -0.470352 -0.269570 -0.262204
3933 -2.816792,16.225380,5.188950 -0.373594 -0.222517 -0.306495
3934 -2.326896,16.171501,5.585465 -0.266251 -0.179824 -0.354192
3935 15.460934,2.730958,7.211537 0.396645 0.183978 -0.329643
3936 -1.390066,16.090549,6.107528 -0.115729 -0.122655 -0.397552
3937 15.869728,1.948003,6.547833 0.403373 0.166371 -0.378956
3938 16.029758,1.749135,6.205356 0.408544 0.162465 -0.396800
3939 -2.084261,17.122406,-0.730897 -0.330260 -0.459559 -0.427855
3940 -1.032476,15.966681,6.492043 -0.077796 -0.091082 -0.385364
3941 -2.084299,17.122833,-0.720714 -0.329878 -0.459784 -0.428514
3942 9.524189,11.323958,8.909080 0.228309 0.337239 -0.091239
3943 9.619734,11.111312,9.073022 0.227276 0.333897 -0.093198
3944 9.886272,10.794742,9.168645 0.228080 0.334057 -0.095054
3945 2.651987,15.132178,7.885318 0.145775 0.081714 -0.265948
3946 11.769365,7.908622,9.866073 0.255662 0.290258 -0.130501
3947 9.864214,10.431106,9.603618 0.224920 0.319889 -0.100510
3948 11.368464,8.884608,9.497371 0.246675 0.317780 -0.116785
3949 9.962650,11.584193,8.053267 0.236919 0.371737 -0.085308
3950 2.788311,15.187863,7.729575 0.155418 0.078358 -0.267825
3951 9.091572,12.602271,7.536536 0.245609 0.357274 -0.080330
3952 6.744394,13.853156,7.800130 0.245815 0.247204 -0.125429
3953 8.150349,13.357383,7.307763 0.257128 0.316749 -0.090426
3954 3.428696,15.066890,7.709109 0.181393 0.100298 -0.248233
3955 3.508568,14.961146,7.877536 0.179153 0.111191 -0.240088
3956 7.232763,13.974788,7.115121 0.267056 0.266303 -0.112642
3957 5.201210,14.663590,7.492576 0.239483 0.164262 -0.184883
3958 4.480677,14.806087,7.675336 0.216556 0.138760 -0.210854
3959 -16.544239,-1.341931,-4.777398 0.024457 0.147183 -0.578288
3960 -15.216745,-4.314914,-6.943855 -0.026456 0.064961 -0.475744
3961 -15.038748,-4.537538,-7.185754 -0.033708 0.061508 -0.465355
3962 -14.773067,-4.896600,-7.494936 -0.047906 0.053505 -0.447547
3963 -14.238409,-5.784205,-7.888114 -0.088273 0.030832 -0.398905
3964 -14.084326,-6.001454,-8.001884 -0.099841 0.027936 -0.390019
3965 -13.571810,-8.060446,-7.021742 -0.208398 -0.096885 -0.189428
3966 -13.528000,-9.056038,-5.786439 -0.261776 -0.189880 -0.033298
3967 -11.184393,-12.150492,-5.085037 -0.909525 -0.255942 0.219869
3968 -11.727447,-11.406681,-5.560142 -0.839125 -0.225937 0.199386
3969 -10.330424,-13.013265,-4.748141 -0.739016 -0.254671 0.068621
3970 -16.884367,1.839318,-3.133384 -0.016594 0.184624 -0.549524
3971 -9.385814,-13.423446,-5.507387 -0.614423 -0.242243 -0.070662
3972 -16.734119,3.345172,-2.652497 -0.043997 0.197113 -0.531437
3973 -12.938889,9.200578,-6.786068 -0.502868 0.354168 -0.050672
3974 -5.810439,-14.851309,-6.657864 -0.415609 -0.375607 -0.340925
3975 -12.981268,9.164805,-6.753523 -0.502884 0.354440 -0.050156
3976 0.891876,-12.892576,-11.470991 -0.108130 -0.370522 -0.675802
3977 0.798166,-12.964986,-11.396115 -0.113405 -0.376126 -0.670784
3978 -12.879713,9.833682,-5.960053 -0.510362 0.322658 -0.075733
3979 -2.899606,-15.583584,-6.886261 -0.295695 -0.525079 -0.419043
3980 -2.644205,-15.610803,-6.927393 -0.282760 -0.536330 -0.425194
3981 -15.258051,7.632186,-2.667571 -0.801461 0.442124 0.207274
3982 -0.514467,-16.187302,-6.034404 -0.153947 -0.727855 -0.409037
3983 0.971668,-13.044844,-11.291178 -0.108435 -0.385201 -0.669917
3984 -12.893742,11.228509,-2.405162 -0.531073 0.158866 -0.100397
3985 -13.613455,10.558810,-1.148847 -0.567074 0.062930 -0.031650
3986 -1.034689,-15.498894,-7.575678 -0.197561 -0.570048 -0.482900
3987 1.074554,-12.999709,-11.333792 -0.103536 -0.382112 -0.673804
3988 1.036327,-12.901789,-11.448516 -0.102732 -0.372413 -0.677787
3989 1.064190,-12.970316,-11.368349 -0.103252 -0.379129 -0.675027
3990 1.046139,-12.904488,-11.444590 -0.102419 -0.372752 -0.677823
3991 1.091677,-12.965733,-11.370970 -0.102107 -0.379015 -0.675697
3992 11.032715,-12.080166,-5.570307 0.393103 -0.367170 -0.575002
3993 17.121727,-1.322396,-1.901133 0.444140 0.120148 -0.645584
3994 15.311508,-4.908294,6.334150 0.289583 0.058766 -0.631676
3995 17.137753,-1.354058,-1.727052 0.443956 0.117058 -0.640208
3996 -7.281651,15.640765,0.646553 -0.499474 -0.093311 -0.455223
3997 16.821415,-1.936178,3.444732 0.299391 0.115423 -0.684679
3998 17.125965,-1.248611,-1.912375 0.448000 0.122626 -0.644359
3999 17.127541,-1.235124,-1.906928 0.448767 0.122996 -0.643890
4000 -4.803072,16.514378,1.510179 -0.363225 -0.253149 -0.612393
4001 15.161499,3.116654,7.675611 0.385400 0.191359 -0.299888
4002 17.146561,-1.142318,-1.790063 0.454591 0.124646 -0.638023
4003 14.901554,4.201888,7.665742 0.384752 0.226265 -0.276376
4004 16.158585,0.269057,6.113701 0.375802 0.126273 -0.462458
4005 16.196144,0.538955,5.994797 0.384701 0.132861 -0.454443
4006 13.994148,4.427705,9.112567 0.332606 0.213259 -0.218129
4007 13.929169,4.754899,9.046607 0.331255 0.224407 -0.213457
4008 16.159386,0.817430,6.061660 0.391124 0.138966 -0.439231
4009 -1.036018,16.121830,6.095414 -0.076036 -0.119353 -0.409400
4010 -0.738287,16.080276,6.246922 -0.046590 -0.104491 -0.405515
4011 13.223398,5.440528,9.695491 0.301218 0.233249 -0.182386
4012 13.011398,5.700511,9.831714 0.293209 0.237686 -0.174189
4013 9.301632,11.305285,9.164371 0.225118 0.326712 -0.094219
4014 1.734360,15.290221,7.835004 0.105371 0.051652 -0.291991
4015 12.398275,6.894799,9.857593 0.273050 0.267852 -0.150003
4016 0.639221,15.848405,6.824956 0.060052 -0.038318 -0.365265
4017 2.429058,15.250213,7.727866 0.140105 0.066458 -0.278387
4018 10.006527,11.304595,8.389726 0.234686 0.361626 -0.087982
4019 6.481932,13.840446,8.041556 0.238099 0.237640 -0.132361
4020 6.580303,13.845748,7.952010 0.240973 0.241056 -0.129758
4021 6.410194,13.945010,7.917232 0.240877 0.232615 -0.135194
4022 8.416504,13.384143,6.948089 0.262621 0.330933 -0.083424
4023 7.811432,13.634135,7.164815 0.263143 0.299109 -0.096996
4024 5.725643,14.333631,7.745173 0.239484 0.196938 -0.160457
4025 5.557871,14.426368,7.694835 0.238702 0.187505 -0.167516
4026 4.842905,14.690034,7.678590 0.225893 0.153760 -0.196656
4027 4.735241,14.818185,7.497048 0.229972 0.141995 -0.205107
4028 -15.297605,-4.024627,-6.940049 -0.013551 0.083765 -0.501837
4029 -16.077637,-2.365379,-5.853601 0.042701 0.145489 -0.601936
4030 -13.988214,-6.493473,-7.784165 -0.121250 -0.003246 -0.345658
4031 -12.733181,-9.998487,-6.034802 -0.468437 -0.165063 0.015103
4032 -16.856030,0.206924,-3.760712 -0.018715 0.155603 -0.532623
4033 -12.374712,-10.475475,-5.972058 -0.579366 -0.175837 0.062078
4034 -12.954058,-9.952206,-5.627617 -0.438113 -0.183288 0.033154
4035 -13.274294,-9.498682,-5.664014 -0.337655 -0.187150 0.000154
4036 -9.787203,-13.381995,-4.873339 -0.667418 -0.254033 -0.003791
4037 -13.609616,-8.703514,-6.125187 -0.232238 -0.170084 -0.079577
4038 -13.835291,-8.457851,-5.961175 -0.185997 -0.190537 -0.080455
4039 -16.655104,2.766055,-3.635503 -0.071964 0.193989 -0.489029
4040 -13.849270,-8.276236,-6.179153 -0.181387 -0.171478 -0.110012
4041 -13.896852,-8.295516,-6.045128 -0.173177 -0.185109 -0.097411
4042 -16.548960,3.621202,-3.356250 -0.125993 0.200798 -0.438885
4043 -9.067266,-13.691593,-5.380223 -0.589701 -0.255394 -0.096811
4044 -12.939176,9.137956,-6.869659 -0.502227 0.357043 -0.048199
4045 -8.712026,-13.815081,-5.645167 -0.557247 -0.258700 -0.140153
4046 -16.476540,4.420058,-2.687376 -0.184552 0.197432 -0.386885
4047 -5.620646,-14.536815,-7.465009 -0.402708 -0.366737 -0.385044
4048 -3.443087,-15.310729,-7.238221 -0.319771 -0.479308 -0.424893
4049 -7.635132,-14.131504,-6.374497 -0.488077 -0.284255 -0.250212
4050 0.846395,-12.957330,-11.401340 -0.111345 -0.375837 -0.671974
4051 0.972586,-12.889589,-11.467801 -0.104913 -0.370818 -0.677297
4052 0.864998,-13.086265,-11.251884 -0.113392 -0.387825 -0.666090
4053 -0.281658,-16.225080,-5.947901 -0.136299 -0.749987 -0.406179
4054 -0.263447,-16.459948,-5.265151 -0.125920 -0.825848 -0.358173
4055 -11.595217,12.695804,-1.569468 -0.534034 0.106429 -0.189577
4056 -10.914198,13.363181,-0.631639 -0.535024 0.057599 -0.217349
4057 17.121525,-1.291800,-1.923623 0.445589 0.121380 -0.645674
4058 17.123001,-1.276475,-1.920636 0.446436 0.121832 -0.645237
4059 17.126602,-1.392707,-1.805197 0.441250 0.116813 -0.643870
4060 15.496876,-4.432475,6.232593 0.249725 0.090823 -0.698779
4061 17.130394,-1.399830,-1.763381 0.441251 0.116086 -0.642560
4062 -8.364244,15.091495,0.605186 -0.524719 -0.052957 -0.357519
4063 16.692123,-2.172744,3.903263 0.261240 0.124661 -0.730928
4064 17.144123,-1.369271,-1.650428 0.443821 0.115644 -0.637807
4065 16.347954,-2.837605,4.826599 0.187625 0.145800 -0.827329
4066 16.505814,-2.052662,4.683101 0.256511 0.124472 -0.720450
4067 17.155815,-1.278571,-1.600499 0.448874 0.117888 -0.634015
4068 -5.749612,16.244606,1.061584 -0.422566 -0.187548 -0.585027
4069 -5.552177,16.298622,1.265701 -0.420216 -0.206115 -0.563110
4070 17.155231,-1.202208,-1.664028 0.452339 0.121141 -0.634740
4071 16.463211,-0.619536,5.209645 0.347948 0.117573 -0.555373
4072 17.131344,-1.187346,-1.902887 0.451364 0.124503 -0.642780
4073 -3.885298,16.504665,3.255018 -0.581721 -0.332293 -0.226626
4074 14.986946,3.702149,7.757115 0.383229 0.209240 -0.283271
4075 -2.706027,16.458691,4.461017 -0.330680 -0.254041 -0.375763
4076 14.210712,4.457067,8.755973 0.344392 0.219545 -0.228787
4077 -2.115598,17.119793,-0.701575 -0.330894 -0.459733 -0.432480
4078 -1.814528,16.241032,5.573730 -0.171092 -0.166228 -0.407126
4079 16.238800,1.129416,5.792668 0.404347 0.147788 -0.433700
4080 -2.094851,17.121986,-0.710166 -0.330070 -0.459860 -0.430110
4081 -0.743273,16.241001,5.815034 -0.040071 -0.136934 -0.434828
4082 1.904640,15.278611,7.818149 0.113862 0.055447 -0.288405
4083 12.698076,6.601760,9.675178 0.282888 0.264774 -0.159363
4084 1.002476,15.870826,6.728506 0.087960 -0.035799 -0.363330
4085 1.170881,15.952193,6.504966 0.105447 -0.047459 -0.371778
4086 9.818756,11.867642,7.813157 0.238857 0.375376 -0.082872
4087 9.839140,12.047538,7.505742 0.240770 0.384645 -0.080988
4088 6.452581,13.990870,7.800918 0.244298 0.232931 -0.134463
4089 8.665915,13.201964,6.990285 0.258791 0.343941 -0.080044
4090 8.091360,13.549417,7.013389 0.264646 0.313489 -0.090060
4091 3.245079,15.055522,7.810151 0.171062 0.098271 -0.250629
4092 6.861130,13.942128,7.535060 0.253775 0.250239 -0.122875
4093 5.712341,14.485604,7.466884 0.247995 0.189466 -0.163911
4094 6.947973,14.067328,7.215680 0.263850 0.251079 -0.121290
4095 3.614187,14.983775,7.786197 0.185924 0.110999 -0.239531
4096 7.720606,13.796508,6.948783 0.269673 0.292700 -0.098609
4097 5.343727,14.469924,7.764350 0.233198 0.179036 -0.175217
4098 -16.382181,-1.597965,-5.235347 0.045911 0.158487 -0.608610
4099 -16.757294,2.333732,-3.466576 -0.043941 0.189039 -0.518190
4100 -13.047861,-9.636512,-5.950231 -0.383829 -0.168438 -0.009326
4101 -13.736530,-8.466556,-6.173331 -0.203777 -0.169498 -0.097747
4102 -16.945301,1.421800,-3.021205 -0.010394 0.178222 -0.555643
4103 -7.774661,-13.851647,-6.804789 -0.486708 -0.265775 -0.263094
4104 -7.240742,-14.137716,-6.806150 -0.465209 -0.292956 -0.291828
4105 -12.827921,9.743220,-6.214865 -0.509706 0.330502 -0.070747
4106 -6.874811,-14.430308,-6.568108 -0.454843 -0.318398 -0.297159
4107 0.954807,-12.882491,-11.477258 -0.105443 -0.370066 -0.677331
4108 0.940540,-13.090005,-11.241493 -0.110596 -0.389191 -0.667201
4109 -0.366737,-15.930492,-6.691934 -0.151867 -0.670804 -0.449904
4110 -0.723526,-15.661342,-7.272106 -0.178455 -0.605018 -0.474228
4111 1.101587,-12.992481,-11.339478 -0.102354 -0.381753 -0.674594
4112 17.118576,-1.298385,-1.945273 0.445052 0.121427 -0.646558
4113 -9.109705,14.660758,0.398952 -0.531858 -0.022055 -0.309894
4114 17.124485,-1.379058,-1.835328 0.441701 0.117597 -0.644605
4115 -6.325492,15.995990,1.481484 -0.484848 -0.175280 -0.435983
4116 -5.970722,16.190224,0.542923 -0.430405 -0.162687 -0.642644
4117 14.833485,3.881486,7.961566 0.375954 0.212933 -0.270593
4118 15.064217,3.915963,7.497705 0.391580 0.218574 -0.290037
4119 -2.300241,16.341904,5.076667 -0.256516 -0.209276 -0.388939
4120 15.300755,3.351020,7.290374 0.397785 0.202499 -0.311759
4121 14.779312,4.105556,7.949586 0.375323 0.220330 -0.266244
4122 15.525284,2.985320,6.967868 0.405228 0.193892 -0.334353
4123 13.733822,5.070331,9.172759 0.323010 0.232239 -0.203224
4124 9.831909,11.138358,8.808455 0.230616 0.345104 -0.090835
4125 1.567778,15.843101,6.685954 0.124442 -0.023716 -0.350952
4126 2.076803,15.345733,7.640698 0.125930 0.050833 -0.291595
4127 11.778687,8.439956,9.403098 0.255819 0.313295 -0.126181
4128 10.957525,9.960109,8.892562 0.240291 0.349193 -0.103892
4129 0.945835,15.982646,6.466567 0.091694 -0.055846 -0.379733
4130 1.251318,15.841294,6.756518 0.103140 -0.027495 -0.355609
4131 9.460155,12.441894,7.347205 0.245017 0.375433 -0.078320
4132 3.058981,15.168864,7.664304 0.168194 0.084430 -0.261780
4133 8.770927,13.267968,6.729252 0.262206 0.351126 -0.076701
4134 5.926907,14.361476,7.539365 0.247868 0.201969 -0.154797
4135 5.494545,14.563054,7.479497 0.244723 0.178688 -0.172661
4136 5.100622,14.808135,7.273892 0.245276 0.152027 -0.192927
4137 -16.607082,-0.945021,-4.651932 0.027521 0.156623 -0.585207
4138 -16.662069,-0.667311,-4.500464 0.022860 0.158799 -0.580510
4139 -14.456637,-4.759982,-8.169159 -0.043789 0.089387 -0.482431
4140 -15.640269,-3.705253,-6.326840 -0.010872 0.076951 -0.505579
4141 -13.770012,-7.134728,-7.610961 -0.154960 -0.035242 -0.292568
4142 -16.781618,0.454845,-4.058881 -0.000189 0.169568 -0.556970
4143 -13.800765,-6.053579,-8.444375 -0.107699 0.046005 -0.409867
4144 -13.250614,-9.290619,-6.050691 -0.323093 -0.166203 -0.038386
4145 -16.713484,2.413327,-3.619789 -0.053127 0.189712 -0.507295
4146 -13.414557,-8.973304,-6.166553 -0.276352 -0.162664 -0.066317
4147 -16.867117,2.623954,-2.624205 0.004080 0.197366 -0.582173
4148 -16.953228,1.119333,-3.103708 -0.016231 0.171500 -0.546234
4149 -4.268333,-14.856152,-7.728108 -0.353951 -0.425622 -0.430329
4150 -4.107943,-15.189421,-7.146093 -0.348892 -0.450713 -0.407757
4151 -7.384680,-13.969025,-6.996714 -0.467677 -0.280711 -0.293995
4152 -3.166215,-15.467188,-7.029417 -0.307875 -0.503186 -0.420757
4153 -12.706833,9.943797,-6.145297 -0.514749 0.325547 -0.076274
4154 -2.845459,-15.435320,-7.233588 -0.291450 -0.508804 -0.435435
4155 0.920418,-12.887091,-11.474899 -0.106889 -0.370235 -0.676540
4156 0.939720,-12.880901,-11.480282 -0.105995 -0.369824 -0.677153
4157 0.825867,-13.043910,-11.303816 -0.114006 -0.383417 -0.667473
4158 -12.749756,10.694222,-4.602454 -0.527830 0.273274 -0.099335
4159 -13.957704,9.725524,-2.954818 -0.584766 0.257697 0.008438
4160 -13.058523,10.703052,-3.609989 -0.530998 0.238195 -0.084411
4161 -1.745769,-15.382079,-7.682087 -0.236041 -0.533927 -0.474637
4162 1.028511,-12.892534,-11.459626 -0.102819 -0.371508 -0.678089
4163 1.056705,-13.028295,-11.302636 -0.104858 -0.384691 -0.672142
4164 1.047703,-12.910360,-11.437828 -0.102495 -0.373307 -0.677575
4165 1.112627,-12.940605,-11.397504 -0.100731 -0.376839 -0.677224
4166 2.720989,-16.952972,-1.991702 0.074394 -0.776792 -0.242670
4167 15.038960,-6.231506,5.802992 0.416109 -0.057275 -0.462518
4168 14.962852,-6.818893,5.319777 0.509510 -0.150584 -0.352759
4169 15.601460,-4.694900,5.761891 0.214960 0.112860 -0.769322
4170 15.828751,-4.236236,5.490088 0.163731 0.149295 -0.856130
4171 16.907043,-1.899593,3.018969 0.322155 0.109091 -0.661583
4172 16.276093,-3.463857,4.658888 0.130425 0.173040 -0.919217
4173 16.484673,-1.170748,5.045443 0.318827 0.115148 -0.608964
4174 17.128998,-1.203589,-1.913827 0.450407 0.124101 -0.643479
4175 17.167675,-1.161209,-1.561700 0.455150 0.121233 -0.630275
4176 -4.521835,16.418461,2.842006 -0.624439 -0.335206 -0.201021
4177 -3.486565,16.620895,3.111672 -0.433609 -0.314323 -0.376391
4178 -3.403821,16.451500,3.983284 -0.522423 -0.306006 -0.249771
4179 16.310196,0.319696,5.693934 0.381575 0.129733 -0.477242
4180 -1.213575,16.287640,5.601084 -0.092014 -0.158436 -0.436728
4181 16.047070,2.061755,6.062350 0.418122 0.171883 -0.389732
4182 15.938896,2.414767,6.214930 0.419991 0.181606 -0.373747
4183 13.469414,5.150899,9.513612 0.310962 0.228681 -0.192495
4184 -2.017277,17.126476,-0.817903 -0.329685 -0.458460 -0.416610
4185 10.059137,10.820588,8.947391 0.230907 0.343289 -0.093427
4186 1.591061,15.482432,7.479384 0.104968 0.027722 -0.311060
4187 10.244888,10.540288,9.070807 0.231503 0.340485 -0.096050
4188 12.351891,7.182231,9.709090 0.271454 0.278333 -0.146729
4189 10.503857,10.122535,9.249309 0.233115 0.334763 -0.100339
4190 10.285980,11.263726,8.101768 0.237122 0.376163 -0.088886
4191 10.117970,11.624457,7.797397 0.238108 0.383180 -0.085141
4192 6.384306,14.148532,7.568927 0.250577 0.225808 -0.138135
4193 6.575455,14.031600,7.623012 0.250035 0.236475 -0.131462
4194 7.514906,13.913243,6.941287 0.271435 0.280914 -0.104366
4195 7.401968,14.063561,6.756874 0.277874 0.271843 -0.107683
4196 4.958107,14.771382,7.445254 0.236474 0.150737 -0.196292
4197 4.264978,14.932158,7.552709 0.214852 0.124813 -0.222515
4198 4.031393,15.017869,7.510726 0.209227 0.113663 -0.232844
4199 -16.684406,-0.414586,-4.447231 0.023338 0.164025 -0.582735
4200 -14.000859,-5.902662,-8.218690 -0.097577 0.042380 -0.407608
4201 -13.883423,-6.257150,-8.155944 -0.114802 0.025809 -0.381755
4202 -13.876120,-6.030285,-8.336876 -0.105301 0.042567 -0.405724
4203 -15.752161,-3.650636,-6.076071 -0.015237 0.067868 -0.497396
4204 -11.886383,-10.932343,-6.143502 -0.708288 -0.188144 0.114131
4205 -13.437851,-8.691761,-6.508873 -0.256017 -0.138822 -0.109249
4206 -13.411627,-8.833530,-6.370968 -0.268000 -0.148507 -0.089922
4207 -12.949620,9.032081,-6.989037 -0.501275 0.361409 -0.044361
4208 -8.118633,-13.912890,-6.256393 -0.510252 -0.263917 -0.215001
4209 -13.154070,9.252501,-6.283321 -0.504988 0.342684 -0.056741
4210 -16.115892,5.754107,-2.319621 -0.435326 0.215221 -0.145110
4211 -13.020176,9.803670,-5.698764 -0.509165 0.316167 -0.076548
4212 0.899940,-12.871967,-11.493459 -0.107351 -0.368801 -0.676902
4213 -12.819332,10.057475,-5.711416 -0.514037 0.312238 -0.084083
4214 0.963606,-12.872494,-11.487720 -0.104872 -0.369249 -0.677944
4215 0.982225,-12.878908,-11.478965 -0.104295 -0.369942 -0.677956
4216 -2.137664,-15.385956,-7.574460 -0.256111 -0.523542 -0.462568
4217 -12.425522,11.564586,-3.157234 -0.532199 0.197096 -0.134322
4218 0.066973,-16.308212,-5.723035 -0.106838 -0.793768 -0.394625
4219 -12.069075,12.080764,-2.547580 -0.534518 0.160213 -0.161035
4220 0.208458,-16.546930,-4.988297 -0.082300 -0.894568 -0.337083
4221 3.341761,-16.938435,-0.841824 0.105474 -0.788477 -0.195974
4222 17.118996,-1.374127,-1.889275 0.441482 0.118397 -0.646366
4223 15.125839,-5.475486,6.316169 0.342033 0.013519 -0.550206
4224 17.121887,-1.377190,-1.860738 0.441574 0.117960 -0.645448
4225 17.119751,-1.418893,-1.849308 0.439467 0.116547 -0.646045
4226 16.712379,-1.349207,4.176694 0.317287 0.116923 -0.638899
4227 16.720245,-1.975910,3.886942 0.278234 0.121021 -0.705748
4228 -5.048485,16.492012,0.770752 -0.351571 -0.238824 -0.736263
4229 16.402321,-0.146397,5.431008 0.367328 0.122646 -0.514042
4230 -4.041061,16.775967,0.548907 -0.296854 -0.350349 -0.773276
4231 -3.022559,16.619560,3.571192 -0.383401 -0.304674 -0.389412
4232 17.152245,-1.079410,-1.774295 0.458035 0.126568 -0.636331
4233 -1.979732,16.513020,4.638577 -0.204318 -0.239539 -0.445148
4234 -2.479475,16.623207,3.952975 -0.299398 -0.289963 -0.424819
4235 14.480377,4.508643,8.274272 0.360787 0.228734 -0.244693
4236 14.758884,4.543017,7.746293 0.379545 0.236587 -0.265380
4237 15.592129,3.276837,6.681111 0.417241 0.205401 -0.335361
4238 15.697205,2.741929,6.676871 0.411541 0.188945 -0.350428
4239 -1.504848,16.424854,5.107179 -0.126369 -0.199946 -0.456702
4240 -2.325400,17.089199,-0.778461 -0.345127 -0.454307 -0.446174
4241 16.194500,1.696313,5.777352 0.418546 0.162622 -0.411013
4242 -1.112457,16.519600,4.897635 -0.061020 -0.216845 -0.497969
4243 -2.029558,17.127968,-0.754026 -0.328005 -0.459793 -0.421705
